store_key	storename	address	telno	region_name	province_name	city_muni_name	latitude	longitude
1615	Caltex T. Padilla	M.J Cuenco Ave,. Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.3022	123.906
1618	USC South Campus	J. Alcantara st,. Sambag Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.3002	123.887
1739	Tungkong Mangga	Brgy. Tungkong Mangga SJDM, Bulacan			BULACAN	SANTA MARIA	14.7885	121.074
1406	Parian	Brgy,. Parian, Calamba City Laguna			LAGUNA	CITY OF CALAMBA	14.2138	121.152
1555	CPI C. Raymundo	C. Raymundo cor,. Bernal St,. Pasig City		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF PASIG	14.5854	121.088
1597	Jordan-Moonwalk	Brgy Moonwalk, Para?aque City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF PARA?AQUE	14.4923	121.008
1620	Metro Oil Roosevelt	Sto. Ni?o St,. Quezon City		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.6507	121.018
1646	CPI Taft	Brgy.97,2724 Taft Ave.Extn Pasay City		NCR - National Capital Region	NCR, FOURTH DISTRICT	PASAY CITY	14.5407	121
1657	Fatima Annex	Brgy,. Marulas Valenzuela City			NCR, THIRD DISTRICT	CITY OF VALENZUELA	14.6815	120.98
1731	San Luis Pob,. Batangas	Poblacion, San Luis, Batangas			BATANGAS	SAN LUIS	13.8551	120.917
1571	Alijis	Circumferential Road,Bacolod City					10.6455	122.939
1599	Ongpin 2	640 Ongpin st,. China Town Binondo Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	BINONDO	14.6001	120.975
1637	Sinait Poblacion	Brgy,. Ballaigui Sinait, Ilocos Sur		REGION I (Ilocos Region)	ILOCOS SUR	SINAIT	17.8665	120.458
1638	Brixxton Village	Zabarte Rd,. North Caloocan City		NCR - National Capital Region	NCR, THIRD DISTRICT	CALOOCAN CITY	14.7633	121.044
1650	LRT Pureza	Maganda st,. Sta. Mesa Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	SAMPALOC	14.6018	121.005
1659	Minuyan	San Jose Del Monte Bulacan		REGION III (Central Luzon)	BULACAN	CITY OF SAN JOSE DEL MONTE	14.8425	121.078
1673	Vellagio Tower	Leon Guinto st,. Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	MALATE	14.5705	120.992
1606	Makati City Hall 2	779 JP Rizal St,. Poblacion Makati City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MAKATI	14.5688	121.026
1580	Zarraga Iloilo	Municipality of Zarraga,Province of Iloilo					10.823	122.61
1582	Mandurriao Plaza	District of Mandurriao,Iloilo City					10.7165	122.537
1619	Oton 1	3 Mabini St,. Oton Iloilo					10.692	122.479
1652	Cebu St. Mary's	Tupas St,. Sawang Calero, Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.2912	123.891
1653	PCGS	Junquera St,. Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.3021	123.898
1528	Riverview Mansion	Muelle de Binondo St,. Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	BINONDO	14.5975	120.979
1538	Sky Ranch	Tagaytay City,Cavite		REGION IV-A (CALABARZON)	CAVITE	TAGAYTAY CITY	14.0956	120.938
1639	Kabisig Cainta	San Andres,Cainta Rizal			RIZAL	CAINTA	14.5691	121.107
1640	Parklane Dasma	122 Brgy.Sabang Dasmari?as Cavite			CAVITE	DASMARI?AS	14.345	120.925
1656	Maxsteel Bldg.	Brgy Pasesdena, San Juan City		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF SAN JUAN	14.6101	121.031
1683	Calamba 8	Llmas Subd,. Brgy 3 Calamba City Laguna			LAGUNA	CITY OF CALAMBA	14.2088	121.161
1694	SM North EDSA	SM North EDSA,Quezon City		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.6577	121.029
1697	San Vicente Tarlac	San Vicente, Tarlac City			TARLAC	CITY OF TARLAC (Capital)	15.4744	120.591
1707	Buenavista Gen. Trias	Buenavista-111,Gen Trias Cavite			CAVITE	GENERAL TRIAS	14.3034	120.904
1728	San Juan,Ilocos Sur	Brgy.Bannuar Poblacion,San Juan Ilocos Sur			ILOCOS SUR	SAN JUAN (LAPOG)	17.7436	120.459
1738	CPI Marauoy	National Highway,Marauoy Lipa Batangas			BATANGAS	LIPA CITY	13.9698	121.166
1586	Daanbantayan	Osme?a St,Poblacion Daanbantayan Cebu		REGION VII (Central Visayas)	CEBU	DAANBANTAYAN	11.2509	124.002
1648	Pe?afrancia	Mayampt Antipolo City Rizal		REGION IV-A (CALABARZON)	RIZAL	CITY OF ANTIPOLO	14.6249	121.138
1403	Manapla	Municipality of Manapla Negros occidental					10.9589	123.123
1669	Escalante/Jomabo Building	Escalante City,Negros Occidental					10.8415	123.499
1680	Pototan Iloilo	Magbanua St,. Pototan Iloilo City					10.9409	122.638
1717	Cebu San Fernando	Km 29 National Road San Fernando,Cebu					10.1572	123.704
1573	Philand Tandang Sora	337 Tandang Sora Ave,. Pasong Tamo		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.6737	121.049
1629	Salawag3	60 Paliparan Road,Salawag Dasmari?as Cavite			CAVITE	DASMARI?AS	14.3572	120.982
1651	East Mansion	Rosario East,San Joaquin Pateros		NCR - National Capital Region	NCR, FOURTH DISTRICT	PATEROS	14.5504	121.076
1679	Mansilingan Bacolod	Bacolod City Negros Occidental					10.6311	122.976
1682	Bustillos	San Anton St,.cor Earnshaw Sampaloc Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	SAMPALOC	14.6034	120.993
1696	F. Legaspi	75 F. Legaspi St,. Maybunga Pasig City		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF PASIG	14.5757	121.097
1745	S.B. Cabahug	S.B. Cabahug St,. Mandaue City Cebu					10.3339	123.945
1748	Qualfon Dumaguete	GF Chuang Bldg., Dr. V. Locsin Dumaguete City					9.30673	123.305
1750	Cathedral Dumaguete	Colon St,. Dumaguete City					9.30461	123.308
1643	Caloocan City Hall	A.Mabini Caloocan City		NCR - National Capital Region	NCR, THIRD DISTRICT	CALOOCAN CITY	14.6521	120.972
1533	Labo	Labo,Camarines Norte		REGION V (Bicol Region)	CAMARINES NORTE	LABO	14.1585	122.833
1602	Camalig	Poblacion Camalig Albay		REGION V (Bicol Region)	ALBAY	CAMALIG	13.1826	123.656
1645	Bagong Silang 4	Lot4 Blk 41 Barrio of Bagong Silang Caloocan City		NCR - National Capital Region	NCR, THIRD DISTRICT	CALOOCAN CITY	14.7755	121.061
1721	San Roque Cavite City	Brgy.58-A Cavite City		REGION IV-A (CALABARZON)	CAVITE	CAVITE CITY	14.4806	120.902
1733	Caypombo	201 Brgy.Caypombo Sta,.Maria Bulacan		REGION III (Central Luzon)	BULACAN	SANTA MARIA	14.8515	120.978
1749	SPI Dumaguete	Bartsch Bldg. Cervantes Extn.,Dumaguete City					9.30074	123.298
1782	Moncada	Macarthur Highway,Poblacion,Moncada Tarlac		REGION III (Central Luzon)	TARLAC	MONCADA	15.7371	120.574
1700	PUP Hasmin	Ramon Magsaysay cor Valencia St,. Sta Mesa		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	SAMPALOC	14.6011	121.002
1708	Coher Center	Coher Center 1424 Quezon Ave,Quezon City		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.6392	121.03
1730	Phoenix Alabang-Zapote	Las Pi?as City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF LAS PI?AS	14.4431	120.996
1734	Sta. Clara,Bulacan	Bypass Road,Sta Clara.Maria Bulacan		REGION III (Central Luzon)	BULACAN	SANTA MARIA	14.8235	120.954
1735	LRT V. Mapa	Sta.Mesa Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	SAMPALOC	14.6034	121.017
1547	Grand Harbor Hotel	Subic Bay Freeport Zone,Olongapo City		REGION III (Central Luzon)	ZAMBALES	OLONGAPO CITY	14.8205	120.276
1609	Diamond Subdivision	Balibago,Angeles Pampanga			PAMPANGA	ANGELES CITY	15.1629	120.591
1630	Maria Orosa 2	1125 Maria Orosa St., Ermita Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	ERMITA	14.5802	120.982
1633	East Rembo	East Rembo Makati City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MAKATI	14.5529	121.064
1664	Urduja Village	Urduja Village,Caloocan City		NCR - National Capital Region	NCR, THIRD DISTRICT	CALOOCAN CITY	14.7442	121.035
1718	Enverga University	Brgy. Ibabang Dupay,Lucena City		REGION IV-A (CALABARZON)	QUEZON	LUCENA CITY (Capital)	13.9504	121.623
1719	Penaranda,N.E	Penaranda Nueva Ecija		REGION III (Central Luzon)	NUEVA ECIJA	PE?ARANDA	15.3509	121.005
1726	La Salle 3	Taft Ave., Malate Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	MALATE	14.5632	120.995
1764	Rebisco	Nagkaisang Nayon Novaliches,Quezon		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.7192	121.023
1742	Abreeza	JP Laurel Ave.,Bajada Davao City					7.09057	125.61
1763	Phoenix Amang Rodriguez	E. Amang Rodriguez Ave,. Manggahan Pasig		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF PASIG	14.6002	121.092
1420	Chino Roces	Pio Del Pilar Makati City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MAKATI	14.552	121.013
1527	Escolta Twin Towers	Escolta St.,Manila City		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	BINONDO	14.5977	120.979
1622	N.Domingo 2	N. Domingo cor F.Roman Sts., San Juan City		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF SAN JUAN	14.6067	121.024
1660	Sierra Madre Mandaluyong	EDSA cor., Sultan St., Mandaluyong City		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF MANDALUYONG	14.5807	121.053
1672	One Legacy Place	Alabang Hills,Brgy.Cupang Muntinlupa City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MUNTINLUPA	14.4344	121.041
1699	Bongabon N.E	Poblacion Road,Bongabon Nueva Ecija		REGION III (Central Luzon)	NUEVA ECIJA	BONGABON	15.6325	121.145
1722	Plaza Miranda	R.Hidalgo St,. Quiapo Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	QUIAPO	14.5981	120.983
1732	Guiguinto	Guiguinto Bulacan		REGION III (Central Luzon)	BULACAN	GUIGUINTO	14.8283	120.878
1741	Porac,Pampanga	Cangatba Porac Pampanga		REGION III (Central Luzon)	PAMPANGA	PORAC	15.0718	120.543
1777	Camachiles	Camachiles,Mabalacat Pampanga			PAMPANGA	MABALACAT	15.1916	120.584
1512	Brentville	Brgy.Mamplasan,Bi?an Laguna		REGION IV-A (CALABARZON)	LAGUNA	BI?AN	14.3058	121.082
1567	Limay, Bataan	Brgy.Refomista,National Road, Limay Bataan		REGION III (Central Luzon)	BATAAN	LIMAY	14.5615	120.595
1743	AUF Hospital 2	Angeles City,Pampanga		REGION III (Central Luzon)	PAMPANGA	ANGELES CITY	15.1453	120.595
1754	Limketkai	Limketkai Center,Cagayan De Oro					8.48322	124.657
1755	Georgetown Cybermall	Kauswagan Cagayan De Oro City					8.48718	124.639
1803	Bugallon,Pangasinan	Brgy.Poblacion,Bugallo,Pangasinan		REGION I (Ilocos Region)	PANGASINAN	BALUNGAO	15.8941	120.631
1563	Ligao	Blumentritt St., Ligao City Albay						
1668	Silver City 2	Frontera Verde,Ortigas Center Pasig City		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF PASIG	14.5871	121.077
1684	Vigan 3	Vigan City Ilocos Sur		REGION I (Ilocos Region)	ILOCOS SUR	CITY OF VIGAN (Capital)	17.5807	120.385
1703	Scienceville	Betterliving Subd.,Para?aque City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF PARA?AQUE	14.484	121.027
1706	Narvacan,Ilocos Sur	National Highway,Narvacan Ilocos sur		REGION I (Ilocos Region)	ILOCOS SUR	NARVACAN	17.4155	120.474
1771	Pascam 2	Pasong Camachille-1 Gen. Trias Cavite		REGION IV-A (CALABARZON)	CAVITE	GENERAL TRIAS	14.3625	120.895
1787	Carmen Cebu	National Road,Cogonwest Carmen Cebu		REGION VII (Central Visayas)	CEBU	CARMEN	10.5899	124.017
1822	Ulas Crossing	Brgy.Talomo-Cotabato Davao City					7.05523	125.546
1274	Abellana Complex	R.Landon Ext.cor Jones Ave,Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.302	123.895
1294	CPI Tuy	Brgy.Luntal,Palico Crossing Tuy Batangas		REGION IV-A (CALABARZON)	BATANGAS	TUY	14.0481	120.698
1772	GMA San Jose	Brgy Tinyente Tiago,GMA Cavite		REGION IV-A (CALABARZON)	CAVITE	GENERAL EMILIO AGUINALDO	14.2928	121.004
1790	San Simeon	Brgy,San Simeon, Currimao Ilocos Sur		REGION I (Ilocos Region)	ILOCOS NORTE	CURRIMAO	17.9957	120.502
1479	Homesite Bacolod	Brgy Villamonte,Bacolod City					10.6707	122.971
1671	Iloilo-Ayala Technohub	Brgy.San Rafael,Manduria,Iloilo City					10.7033	122.551
1775	Poblacion Pardo	South Road,Poblacion Pardo Ave,. Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.2787	123.855
1381	Corona Bldg.	1967 C.M. Recto Ave,Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	SAMPALOC	14.6101	121.031
1691	Citihomes Molino	Molino 4 Bacoor Cavite		REGION IV-A (CALABARZON)	CAVITE	BACOOR	14.3851	120.977
1585	Loreta Building	Bohol Ave,.Cebu Business Park Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.3198	123.904
1712	Minglanilla 2	Lipata,Minglanilla Cebu		REGION VII (Central Visayas)	CEBU	MINGLANILLA	10.2539	123.809
1793	San Agustine Pampanga	San Agustine Pampanga		REGION III (Central Luzon)	PAMPANGA	CITY OF SAN FERNANDO (Capital)	15.0532	120.662
1817	Tourist Center-Boracay	Boracay Isaland,Malay Aklan					11.958	121.927
1709	Connecticut 2	Northeast Greenhills,San Juan Metro Manila		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF SAN JUAN	14.6011	121.054
1795	Kalibo 1	Roxas Ave, Kalibo Aklan					11.7084	122.369
1810	San Pedro 8	San Pedro City Laguna		REGION IV-A (CALABARZON)	LAGUNA	SAN PEDRO	14.3644	121.057
1826	Davao Doctors College	Quirino Avenue, Davao City					7.07125	125.604
1855	San Antonio,Nueva Ecija	Poblacion Road San Antonio Nueva Ecija		REGION III (Central Luzon)	NUEVA ECIJA	SAN ANTONIO	15.3069	120.858
1856	Hotel Tierra(San Jose 4)	Rafael San Jose,Nueva Ecija		REGION III (Central Luzon)	NUEVA ECIJA	SAN JOSE CITY	15.7941	120.989
1846	SPMC	Jose P. Laurel Ave, Davao City					7.09753	125.619
1781	CPI Sto. Domingo Mexico	Caltex Sto. Domingo,Mexico,Pampanga		REGION III (Central Luzon)	PAMPANGA	MEXICO	15.074	120.757
1796	Buaya Lapu-Lapu	Lucas Bldg. Bankal St, Lapu-Lapu City,Cebu					10.3099	123.992
1805	Malaria Highway	Lot 1 Block 1 Quirino Highway Caloocan City		NCR - National Capital Region	NCR, THIRD DISTRICT	CALOOCAN CITY	14.4605	121.045
1815	Jetty Port Caticlan	Caticlan Port,Malay,Akla					11.9277	121.956
1548	Shell Bacoor	Bacoor Pampanga		REGION III (Central Luzon)	PAMPANGA	BACOLOR	14.997	120.653
1814	Divine World College Laoag	Laoag City Ilocos Norte		REGION I (Ilocos Region)	ILOCOS NORTE	LAOAG CITY (Capital)	18.2043	120.599
1649	Red Planet Hotel	Brgy Pio del Pilar,Makati City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MAKATI	14.5597	121.013
1762	Sabang Lipa	Sabang Lipa Batangas		REGION IV-A (CALABARZON)	BATANGAS	LIPA CITY	13.9441	121.167
1765	Arpilleda	Carmona Makati City					14.5756	121.017
1770	JP Rizal 3	Brgy Valenzuela Makati City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MAKATI	14.5703	121.022
1828	Green Windows	Mt. Apo St,. Davao City					7.07189	125.605
1685	Ususan	Ususan Taguig City		NCR - National Capital Region	NCR, FOURTH DISTRICT	TAGUIG CITY	14.5352	121.068
1834	Sandawa	Guardsman Building Sandawa Road Davao City					14.5942	121.028
1835	UIC Bonifacio	Dover Magallanes Bonifacio St,. Davao City					7.06726	125.612
1415	Buendia 6	Senator Gil Puyat,Makati City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MAKATI	14.5599	121.012
1600	Rosario,La Union 2	Poblacion Rosario La Union			LA UNION	ROSARIO	16.2303	120.487
1760	Phoenix Anabu	Aguinaldo Hiway Imus Cavite		REGION IV-A (CALABARZON)	CAVITE	IMUS	14.3707	120.939
1802	FLB Cebu	Cebu Business Park Cebu City		REGION VII (Central Visayas)	CEBU	CEBU CITY	10.3183	123.903
1840	Star City	Pasay City		NCR - National Capital Region	NCR, FOURTH DISTRICT	PASAY CITY	14.5558	120.986
1857	Calaca Highway	Calaca Batangas City		REGION IV-A (CALABARZON)	BATANGAS	CALACA	13.9284	120.811
1863	City Mall Consolacion	Consolacion Cebu		REGION VII (Central Visayas)	CEBU	CONSOLACION	10.375	123.96
1819	Bilibid Viejo	Quiapo Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	QUIAPO	14.6202	121.101
1831	CPI Angono	San Isidro Angono Rizal		REGION IV-A (CALABARZON)	RIZAL	ANGONO	14.5364	121.15
1860	Pinagsama Village	Western Bicutan Taguig City		NCR - National Capital Region	NCR, FOURTH DISTRICT	TAGUIG CITY	14.5236	121.056
1791	Piela Dasma	Piela Sampaloc 3,Dasmari?as Cavite		REGION IV-A (CALABARZON)	CAVITE	DASMARI?AS	14.4167	120.944
1723	Ecozone Hermosa	Hermosa Bataan		REGION III (Central Luzon)	BATAAN	HERMOSA	14.8445	120.473
1727	Fe Del Mundo Hospital	Banawe St,cor,Cadiz St,Quezon City		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.621	121.01
1854	Victoria Reyes	Victoria Reyes Dasmari?as Cavite		REGION IV-A (CALABARZON)	CAVITE	DASMARI?AS	14.3182	120.975
1865	CPI Kumintang	Batangas City		REGION IV-A (CALABARZON)	BATANGAS	BATANGAS CITY (Capital)	13.7752	121.067
1769	SM Taytay	Manila East Road Taytay Rizal		REGION IV-A (CALABARZON)	RIZAL	TANAY	14.5658	121.14
1897	Ateneo Jacinto	Davao City					7.07238	125.614
1365	Gold Land Tower	Greenhills,San Juan		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF SAN JUAN	14.6055	121.049
1584	Villa Arevalo Iloilo	Villa Arevalo Iloilo City					10.6869	122.516
1686	Bolbok,Batangas City							
1701	Tigbauan	GF B&C Building Iznart St,Iloilo City					10.6751	122.376
1713	Banawa Paseo	Banawa Cebu City					10.3109	123.893
1779	Cielito Homes Caloocan	Camarin Caloocan City					14.747	121.053
1798	Dumlog Talisay	Burgos St,Bumlog Talisay Cebu					10.2437	123.839
1801	Scout Tuason	Brgy Laging Handa,Quezon City		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.6297	121.032
1912	Nova Tierra	Davao City					7.11002	125.649
1913	Ecoland	Matina Davao City					7.04969	125.586
1589	Babag Uno	Lapu-Lapu City Cebu					10.2871	123.944
1736	SM Dasmari?as	Aguinaldo Highway Dasmari?as Cavite		REGION IV-A (CALABARZON)	CAVITE	DASMARI?AS	14.3026	120.956
1766	Hermosa Plaza	Hermosa Bataan						
1778	Bayan Luma	Imus Cavite					14.4168	120.935
1800	CPI Kalentong	Romualdez St,Mandaluyong City		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF MANDALUYONG	7.05839	125.601
1838	CPI Tugatog	Tugatog Malabon City		NCR - National Capital Region	NCR, THIRD DISTRICT	CITY OF MALABON	14.6677	120.966
1845	Tanay Poblacion	Plaza Aldea,Tanay Rizal		REGION IV-A (CALABARZON)	RIZAL	TANAY	14.4976	121.285
1881	Antipolo Circle	Circumferential Road Brgy Dalig Antipolo City		REGION IV-A (CALABARZON)	RIZAL	CITY OF ANTIPOLO	14.5809	121.18
1613	Ferry Terminal	Moa Complex,Pasay City		NCR - National Capital Region	NCR, FOURTH DISTRICT	PASAY CITY	14.5417	120.98
1617	Unioil West Avenue	West Ave,Cor Cavite St, Quezon City		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.6216	121.005
1710	Patimbao	Sto. Angel Sur Sta,Cruz Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	SANTA CRUZ	14.2793	121.414
1740	Otis	GF 1765 PM Guazon St, Paco Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	PACO	14.5893	120.997
1758	Baloy Olongapo	Barrio Baretto,Olongapo City		REGION III (Central Luzon)	ZAMBALES	OLONGAPO CITY	14.8517	120.255
1799	Numancia	SBS Bldg. Numancia,Binondo Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	BINONDO	14.5975	120.972
1821	Regtime Hotel Dagupan	Dagupan City,Pangasinan		REGION I (Ilocos Region)	PANGASINAN	DAGUPAN CITY	15.5048	120.312
1931	Tulaoc	Brgy Tulaoc San Simon Pampanga		REGION III (Central Luzon)	PAMPANGA	SAN SIMON	14.9802	120.753
1862	Granvia Residences	Pueblo de Oro,Cagayan de Oro City					8.45438	124.623
1872	Potrero Malabon	Brgy Potrero Malabon City		NCR - National Capital Region	NCR, THIRD DISTRICT	CITY OF MALABON	14.6676	120.982
1873	Dulong Bayan	San Mateo Rizal		REGION IV-A (CALABARZON)	RIZAL	SAN MATEO	14.7008	121.125
1893	Buhangin Milan	Buhangin,Davao City					7.10986	125.613
1896	Ponciano	Ponciano Reyes,St, Davao City					7.07144	125.61
1792	Equatorial Bldg. CM Recto	Coromina St, Quiapo Manila		NCR - National Capital Region	NCR, CITY OF MANILA, FIRST DISTRICT	QUIAPO	14.6028	120.985
1820	SFLU Regional Hospital	San Fernando City,La Union					16.5912	120.32
1768	Bi?an Canlalay	Bi?an City Laguna		REGION IV-A (CALABARZON)	LAGUNA	BI?AN	14.203	121.041
1926	Bi?an City Hall	Bi?an City Laguna		REGION IV-A (CALABARZON)	LAGUNA	BI?AN	14.3155	121.08
1959	Holy Cross College	Sta.Ana Ave, Davao City					7.07653	125.616
1960	Sumo Asia Hotel	Lanang,Davao City					7.10221	125.633
1961	Matina Crossing	Matina McArthur,Davao City					7.05858	125.569
1972	Banawe 3	La Loma,Quezon City		NCR - National Capital Region	NCR, SECOND DISTRICT	QUEZON CITY	14.6327	121.002
1973	Wesleyan University,N.E	Nueva Ecija						
1729	Tagbac Jaro	Brgy.Balantang,Jaro Iloilo City					10.7619	122.578
1780	Wilcon IT Hub	Makati City		NCR - National Capital Region	NCR, FOURTH DISTRICT	CITY OF MAKATI	14.5429	121.018
1884	CPI Gusa	National Highway,Cagayan de Oro					8.47625	124.679
1885	Tabing Ilog, Marilao	Marilao Bulacan		REGION III (Central Luzon)	BULACAN	MARILAO	14.7615	120.948
1886	Dalaguete Cebu	Rizal St,Poblacion,Dalaguete Cebu					9.76292	123.532
1922	Elvinda	San Pedro City, Laguna		REGION IV-A (CALABARZON)	LAGUNA	SAN PEDRO	14.3579	121.06
1923	Cabuyao City Hall	Brgy. Sala,Cabuyao City,Laguna		REGION IV-A (CALABARZON)	LAGUNA	CABUYAO	14.2712	121.123
1949	Um Matina	Brgy. Matina,Davao City					7.06294	125.599
1759	Palauig,Zambales	Brgy.West Poblacion,Palauig Zambales						
1909	Baesa 2	Baesa, Quezon City					14.6713	121.011
1936	Oceanaire	Central Business Park 1 Pasay City					14.5326	120.986
1788	Sultan-EDSA	EDSAcor Sultan St, Brgy Highway Hills Mandaluyong		NCR - National Capital Region	NCR, SECOND DISTRICT	CITY OF MANDALUYONG	14.581	121.053
